No errors
No warnings
217 ms
data source=metars
4712 results
raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
UTAA 151000Z 09007G12MPS 9999 SKC 34/M01 Q1010 NOSIG,UTAA,2015-06-15T10:00:00Z,37.98,58.37,34.0,-1.0,90,14,23,6.21,29.822834,,,,,,TRUE,,,,,SKC,,,,,,,,VFR,,,,,,,,,,,,METAR,210.0
SBPL 151000Z 13004KT 9999 SCT023 25/20 Q1018,SBPL,2015-06-15T10:00:00Z,-9.37,-40.57,25.0,20.0,130,4,,6.21,30.059055,,,,,,,,,,,SCT,2300,,,,,,,VFR,,,,,,,,,,,,METAR,375.0
TKPK 151000Z 07015KT 9999 FEW020 26/22 Q1017,TKPK,2015-06-15T10:00:00Z,17.3,-62.72,26.0,22.0,70,15,,6.21,30.029528,,,,,,,,,,,FEW,2000,,,,,,,VFR,,,,,,,,,,,,METAR,48.0
MMNL 151000Z RTD 00000KT 8SM BKN015 26/23 A2987 RMK 8/500 RTS,MMNL,2015-06-15T10:00:00Z,27.42,-99.57,26.0,23.0,0,0,,8.0,29.870079,,,,,,,,,,,BKN,1500,,,,,,,MVFR,,,,,,,,,,,,METAR,148.0
VOBL 151000Z 29014KT 9999 SCT015 SCT080 31/20 Q1009 NOSIG,VOBL,2015-06-15T10:00:00Z,13.2,77.7,31.0,20.0,290,14,,6.21,29.793306,,,,,,TRUE,,,,,SCT,1500,SCT,8000,,,,,VFR,,,,,,,,,,,,METAR,915.0
KQFX 151000Z AUTO 33002KT 9999 CLR 27/17 A2970 RMK A02 TSNO,KQFX,2015-06-15T10:00:00Z,100.65,-1000.65,27.0,17.0,330,2,,6.21,29.698818,,,TRUE,TRUE,,,TRUE,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,999.0
KQFV 151000Z AUTO 33004KT 9999 CLR 26/15 A2972 RMK A02 TSNO,KQFV,2015-06-15T10:00:00Z,100.65,-1000.65,26.0,15.0,330,4,,6.21,29.719488,,,TRUE,TRUE,,,TRUE,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,999.0
KQFT 151000Z AUTO 27004G10KT 9999 BKN017 27/16 A2968 RMK A02 TSNO,KQFT,2015-06-15T10:00:00Z,100.65,-1000.65,27.0,16.0,270,4,10,6.21,29.681103,,,TRUE,TRUE,,,TRUE,,,,BKN,1700,,,,,,,MVFR,,,,,,,,,,,,METAR,999.0
KQFB 151000Z AUTO 11002KT 9999 CLR 25/18 A2976 RMK A02 TSNO,KQFB,2015-06-15T10:00:00Z,100.65,-1000.65,25.0,18.0,110,2,,6.21,29.760826,,,TRUE,TRUE,,,TRUE,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,999.0
KQEY 151000Z AUTO 28004KT 8000 HZ BKN024 25/17 A2974 RMK A02 TSNO,KQEY,2015-06-15T10:00:00Z,100.65,-1000.65,25.0,17.0,280,4,,4.97,29.740158,,,TRUE,TRUE,,,TRUE,,,HZ,BKN,2400,,,,,,,MVFR,,,,,,,,,,,,METAR,999.0
KQEX 151000Z AUTO 22007G10KT 8000 HZ CLR 28/17 A2972 RMK A02 TSNO,KQEX,2015-06-15T10:00:00Z,100.65,-1000.65,28.0,17.0,220,7,10,4.97,29.719488,,,TRUE,TRUE,,,TRUE,,,HZ,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,999.0
KQEW 151000Z AUTO 21002KT 9999 SCT050 28/17 A2968 RMK A02 TSNO,KQEW,2015-06-15T10:00:00Z,100.65,-1000.65,28.0,17.0,210,2,,6.21,29.681103,,,TRUE,TRUE,,,TRUE,,,,SCT,5000,,,,,,,VFR,,,,,,,,,,,,METAR,999.0
KQEV 151000Z AUTO 33003KT 9999 CLR 26/17 A2972 RMK A02 TSNO,KQEV,2015-06-15T10:00:00Z,100.65,-1000.65,26.0,17.0,330,3,,6.21,29.719488,,,TRUE,TRUE,,,TRUE,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,999.0
KQES 151000Z AUTO 9999 CLR 17/15 A2976 RMK A02 TSNO,KQES,2015-06-15T10:00:00Z,100.65,-1000.65,17.0,15.0,,,,6.21,29.760826,,,TRUE,TRUE,,,TRUE,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,999.0
KQER 151000Z AUTO 27002KT 8000 /OVC016 27/15 A2970 RMK A02 TSNO,KQER,2015-06-15T10:00:00Z,100.65,-1000.65,27.0,15.0,270,2,,4.97,29.698818,,,TRUE,TRUE,,,TRUE,,,,OVC,1600,,,,,,,MVFR,,,,,,,,,,,,METAR,999.0
KQEP 151000Z AUTO 28003KT 9999 CLR 26/16 A2966 RMK A02 TSNO,KQEP,2015-06-15T10:00:00Z,100.65,-1000.65,26.0,16.0,280,3,,6.21,29.660433,,,TRUE,TRUE,,,TRUE,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,999.0
KQEL 151000Z AUTO 33001KT 9999 CLR 29/14 A2973 RMK A02 TSNO,KQEL,2015-06-15T10:00:00Z,100.65,-1000.65,29.0,14.0,330,1,,6.21,29.731298,,,TRUE,TRUE,,,TRUE,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,999.0
KQEJ 151000Z AUTO 02003KT 9999 FEW065 BKN110 BKN150 26/15 A2969 RMK A02 TSNO,KQEJ,2015-06-15T10:00:00Z,100.65,-1000.65,26.0,15.0,20,3,,6.21,29.68996,,,TRUE,TRUE,,,TRUE,,,,FEW,6500,BKN,11000,BKN,15000,,,VFR,,,,,,,,,,,,METAR,999.0
OPPS 151000Z 05014KT 4000 HZ FEW030TCU SCT040 34/16 Q1001,OPPS,2015-06-15T10:00:00Z,34.02,71.52,34.0,16.0,50,14,,2.49,29.557087,,,,,,,,,,HZ,FEW,3000,SCT,4000,,,,,IFR,,,,,,,,,,,,METAR,360.0
LUBM 151000Z 23005KT 9999 SCT049 32/15 Q1010 R25/CLRD65,LUBM,2015-06-15T10:00:00Z,47.87,28.22,32.0,15.0,230,5,,6.21,29.822834,,,,,,,,,,,SCT,4900,,,,,,,VFR,,,,,,,,,,,,METAR,95.0
SBTE 151000Z 00000KT 9999 FEW007 25/24 Q1014,SBTE,2015-06-15T10:00:00Z,-5.03,-42.82,25.0,24.0,0,0,,6.21,29.940945,,,,,,,,,,,FEW,700,,,,,,,VFR,,,,,,,,,,,,METAR,69.0
WSAP 151000Z 21006KT 9999 FEW018 BKN270 30/25 Q1007,WSAP,2015-06-15T10:00:00Z,1.37,103.92,30.0,25.0,210,6,,6.21,29.734253,,,,,,,,,,,FEW,1800,BKN,27000,,,,,VFR,,,,,,,,,,,,METAR,32.0
TFFR 151000Z AUTO 11004KT 9999 FEW041/// BKN049/// 25/21 Q1016,TFFR,2015-06-15T10:00:00Z,16.27,-61.53,25.0,21.0,110,4,,6.21,30.0,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,11.0
ORNI 151000Z 34010KT 8000 NSC 40/04 Q1002 NOSIG,ORNI,2015-06-15T10:00:00Z,31.98,44.4,40.0,4.0,340,10,,4.97,29.586615,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,METAR,53.0
ORMM 151000Z 32016KT CAVOK 45/01 Q1000 NOSIG,ORMM,2015-06-15T10:00:00Z,30.57,47.67,45.0,1.0,320,16,,6.21,29.52756,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,2.0
LZTT 151000Z 15005KT 110V210 9999 SCT056 23/14 Q1011 NOSIG,LZTT,2015-06-15T10:00:00Z,49.07,20.25,23.0,14.0,150,5,,6.21,29.852362,,,,,,TRUE,,,,,SCT,5600,,,,,,,VFR,,,,,,,,,,,,METAR,707.0
LZKZ 151000Z 16008KT 130V200 CAVOK 24/17 Q1011 NOSIG,LZKZ,2015-06-15T10:00:00Z,48.67,21.23,24.0,17.0,160,8,,6.21,29.852362,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,232.0
LZIB 151000Z 25004KT 180V300 9999 SCT025 BKN040 22/15 Q1010 NOSIG,LZIB,2015-06-15T10:00:00Z,48.17,17.22,22.0,15.0,250,4,,6.21,29.822834,,,,,,TRUE,,,,,SCT,2500,BKN,4000,,,,,VFR,,,,,,,,,,,,METAR,134.0
LZZI 151000Z VRB03KT 9999 FEW040CB FEW045 25/15 Q1010,LZZI,2015-06-15T10:00:00Z,49.23,18.62,25.0,15.0,0,3,,6.21,29.822834,,,,,,,,,,,FEW,4000,FEW,4500,,,,,VFR,,,,,,,,,,,,METAR,311.0
LZSL 151000Z VRB01KT 9999 FEW039 SCT044 26/17 Q1010,LZSL,2015-06-15T10:00:00Z,48.63,19.13,26.0,17.0,0,1,,6.21,29.822834,,,,,,,,,,,FEW,3900,SCT,4400,,,,,VFR,,,,,,,,,,,,METAR,313.0
LZPP 151000Z 17006KT 120V210 9999 SCT040 26/13 Q1010,LZPP,2015-06-15T10:00:00Z,48.62,17.83,26.0,13.0,170,6,,6.21,29.822834,,,,,,,,,,,SCT,4000,,,,,,,VFR,,,,,,,,,,,,METAR,161.0
LHBP 151000Z 21011KT 180V260 9999 SCT042 27/16 Q1010 NOSIG,LHBP,2015-06-15T10:00:00Z,47.42,19.27,27.0,16.0,210,11,,6.21,29.822834,,,,,,TRUE,,,,,SCT,4200,,,,,,,VFR,,,,,,,,,,,,METAR,185.0
UBBG 151000Z 05009KT 020V080 9999 SCT100 30/05 Q1010 R12/CLRD70 NOSIG,UBBG,2015-06-15T10:00:00Z,40.73,46.32,30.0,5.0,50,9,,6.21,29.822834,,,,,,TRUE,,,,,SCT,10000,,,,,,,VFR,,,,,,,,,,,,METAR,330.0
RPLC 151000Z 11004KT 9999 FEW020 SCT300 32/21 Q1008 RMK NOSIG A2978,RPLC,2015-06-15T10:00:00Z,15.17,120.58,32.0,21.0,110,4,,6.21,29.763779,,,,,,,,,,,FEW,2000,SCT,30000,,,,,VFR,,,,,,,,,,,,METAR,196.0
NWWW 151000Z AUTO 10003KT 060V120 CAVOK 17/14 Q1020,NWWW,2015-06-15T10:00:00Z,-22.02,166.22,17.0,14.0,100,3,,6.21,30.11811,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,16.0
LBGO 151000Z AUTO VRB02KT 9999 FEW230/// 30/18 Q1011 NOSIG,LBGO,2015-06-15T10:00:00Z,43.15,25.72,30.0,18.0,0,2,,6.21,29.852362,,,TRUE,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,METAR,86.0
LBPD 151000Z AUTO VRB03KT 9999 NCD 32/16 Q1011 NOSIG,LBPD,2015-06-15T10:00:00Z,42.13,24.8,32.0,16.0,0,3,,6.21,29.852362,,,TRUE,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,METAR,185.0
LBBG 151000Z 16010KT CAVOK 31/18 Q1011 BECMG 12012KT,LBBG,2015-06-15T10:00:00Z,42.57,27.52,31.0,18.0,160,10,,6.21,29.852362,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,28.0
LBWN 151000Z VRB05KT CAVOK 32/17 Q1010 BECMG 12012KT,LBWN,2015-06-15T10:00:00Z,43.22,27.82,32.0,17.0,0,5,,6.21,29.822834,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,43.0
LBSF 151000Z 30008KT 270V340 9999 FEW056 29/13 Q1014 NOSIG,LBSF,2015-06-15T10:00:00Z,42.65,23.38,29.0,13.0,300,8,,6.21,29.940945,,,,,,TRUE,,,,,FEW,5600,,,,,,,VFR,,,,,,,,,,,,METAR,595.0
FMCZ 151000Z 16008KT 9999 FEW025 29/20 Q1013 NOSIG,FMCZ,2015-06-15T10:00:00Z,-12.8,45.27,29.0,20.0,160,8,,6.21,29.911417,,,,,,TRUE,,,,,FEW,2500,,,,,,,VFR,,,,,,,,,,,,METAR,7.0
SBMN 151000Z 06005KT CAVOK 25/23 Q1012,SBMN,2015-06-15T10:00:00Z,-3.13,-59.97,25.0,23.0,60,5,,6.21,29.88189,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,84.0
SBGO 151000Z 34003KT CAVOK 15/14 Q1019,SBGO,2015-06-15T10:00:00Z,-16.62,-49.22,15.0,14.0,340,3,,6.21,30.088583,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,747.0
TFFF 151000Z AUTO 07011KT 040V100 9999 FEW024 26/22 Q1015,TFFF,2015-06-15T10:00:00Z,14.6,-61.0,26.0,22.0,70,11,,6.21,29.970472,,,TRUE,,,,,,,,FEW,2400,,,,,,,VFR,,,,,,,,,,,,METAR,5.0
FQLC 151000Z 15007KT 9999 SCT015 19/08 Q1023,FQLC,2015-06-15T10:00:00Z,-13.27,35.25,19.0,8.0,150,7,,6.21,30.206694,,,,,,,,,,,SCT,1500,,,,,,,VFR,,,,,,,,,,,,METAR,1365.0
YCOM 151000Z AUTO 03011KT 3500 // BKN006 OVC009 08/08 Q1025,YCOM,2015-06-15T10:00:00Z,-36.3,148.97,8.0,8.0,30,11,,2.17,30.265747,,,TRUE,,,,,,,,BKN,600,OVC,900,,,,,IFR,,,,,,,,,,,,SPECI,941.0
YMIA 151000Z AUTO 32004KT 9999 // BKN004 OVC014 13/13 Q1018,YMIA,2015-06-15T10:00:00Z,-34.23,142.08,13.0,13.0,320,4,,6.21,30.059055,,,TRUE,,,,,,,,BKN,400,OVC,1400,,,,,LIFR,,,,,,,,,,,,SPECI,51.0
MNMG 151000Z 00000KT 9999 FEW020 SCT300 24/22 Q1009 A2980,MNMG,2015-06-15T10:00:00Z,12.15,-86.17,24.0,22.0,0,0,,6.21,29.793306,,,,,,,,,,,FEW,2000,SCT,30000,,,,,VFR,,,,,,,,,,,,METAR,59.0
SBGR 151000Z 19005KT 7000 BKN040 BKN080 18/17 Q1016,SBGR,2015-06-15T10:00:00Z,-23.42,-46.47,18.0,17.0,190,5,,4.35,30.0,,,,,,,,,,,BKN,4000,BKN,8000,,,,,MVFR,,,,,,,,,,,,METAR,750.0
SBRJ 151000Z 21008KT 9999 FEW015 26/20 Q1010,SBRJ,2015-06-15T10:00:00Z,-22.88,-43.17,26.0,20.0,210,8,,6.21,29.822834,,,,,,,,,,,FEW,1500,,,,,,,VFR,,,,,,,,,,,,METAR,3.0
LUBL 151000Z AUTO VRB04KT 9999 ///120 23/18 Q1011,LUBL,2015-06-15T10:00:00Z,47.83,27.78,23.0,18.0,0,4,,6.21,29.852362,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,232.0
SOCA 151000Z AUTO 00000KT 9999 FEW029/// SCT084/// BKN100/// 24/23 Q1013,SOCA,2015-06-15T10:00:00Z,4.82,-52.37,24.0,23.0,0,0,,6.21,29.911417,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,9.0
LDSB 151000Z 17005KT 110V220 9999 SCT020 24/19 Q1017,LDSB,2015-06-15T10:00:00Z,43.28,16.68,24.0,19.0,170,5,,6.21,30.029528,,,,,,,,,,,SCT,2000,,,,,,,VFR,,,,,,,,,,,,METAR,542.0
LDOS 151000Z 25012KT 9999 FEW033 30/16 Q1012,LDOS,2015-06-15T10:00:00Z,45.47,18.82,30.0,16.0,250,12,,6.21,29.88189,,,,,,,,,,,FEW,3300,,,,,,,VFR,,,,,,,,,,,,METAR,89.0
LDRI 151000Z VRB03KT 9999 -RA VCTS FEW013 FEW030CB SCT040 24/19 Q1013,LDRI,2015-06-15T10:00:00Z,45.22,14.57,24.0,19.0,0,3,,6.21,29.911417,,,,,,,,,,-RA VCTS,FEW,1300,FEW,3000,SCT,4000,,,VFR,,,,,,,,,,,,METAR,85.0
LDZD 151000Z 28008KT 240V340 9999 FEW040 25/17 Q1015 NOSIG,LDZD,2015-06-15T10:00:00Z,44.1,15.37,25.0,17.0,280,8,,6.21,29.970472,,,,,,TRUE,,,,,FEW,4000,,,,,,,VFR,,,,,,,,,,,,METAR,84.0
LDZA 151000Z 25011KT 200V320 9999 FEW045 27/14 Q1011 NOSIG,LDZA,2015-06-15T10:00:00Z,45.72,16.07,27.0,14.0,250,11,,6.21,29.852362,,,,,,TRUE,,,,,FEW,4500,,,,,,,VFR,,,,,,,,,,,,METAR,107.0
LDDU 151000Z 15013KT 120V200 9999 FEW023 26/20 Q1016 NOSIG,LDDU,2015-06-15T10:00:00Z,42.57,18.27,26.0,20.0,150,13,,6.21,30.0,,,,,,TRUE,,,,,FEW,2300,,,,,,,VFR,,,,,,,,,,,,METAR,165.0
LDPL 151000Z 26010KT 230V300 9999 FEW025 25/17 Q1014 NOSIG,LDPL,2015-06-15T10:00:00Z,44.88,13.92,25.0,17.0,260,10,,6.21,29.940945,,,,,,TRUE,,,,,FEW,2500,,,,,,,VFR,,,,,,,,,,,,METAR,63.0
LDSP 151000Z 23007KT 170V280 9999 FEW040 27/19 Q1014 NOSIG,LDSP,2015-06-15T10:00:00Z,43.52,16.3,27.0,19.0,230,7,,6.21,29.940945,,,,,,TRUE,,,,,FEW,4000,,,,,,,VFR,,,,,,,,,,,,METAR,21.0
FWKI 151000Z 11010KT 9999 SCT030 21/07 Q1022 NOSIG,FWKI,2015-06-15T10:00:00Z,-13.77,33.77,21.0,7.0,110,10,,6.21,30.177166,,,,,,TRUE,,,,,SCT,3000,,,,,,,VFR,,,,,,,,,,,,METAR,1229.0
SBCP 151000Z 34009KT CAVOK 24/19 Q1011,SBCP,2015-06-15T10:00:00Z,-21.7,-41.3,24.0,19.0,340,9,,6.21,29.852362,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,11.0
TGPY 151000Z 07017KT 8000 FEW018 SCT040 26/24 Q1013 NOSIG ,TGPY,2015-06-15T10:00:00Z,12.0,-61.78,26.0,24.0,70,17,,4.97,29.911417,,,,,,TRUE,,,,,FEW,1800,SCT,4000,,,,,MVFR,,,,,,,,,,,,METAR,7.0
YCDU 151000Z AUTO 00000KT 7000 // SCT006 OVC087 14/13 Q1018,YCDU,2015-06-15T10:00:00Z,-32.12,133.7,14.0,13.0,0,0,,4.35,30.059055,,,TRUE,,,,,,,,SCT,600,OVC,8700,,,,,MVFR,,,,,,,,,,,,SPECI,15.0
YBCG 151000Z AUTO 21006KT 9999 // SCT014 BKN027 OVC040 18/16 Q1024,YBCG,2015-06-15T10:00:00Z,-28.17,153.5,18.0,16.0,210,6,,6.21,30.236221,,,TRUE,,,,,,,,SCT,1400,BKN,2700,OVC,4000,,,MVFR,,,,,,,,,,,,METAR,6.0
YSRI 151000Z AUTO 00000KT 1200 -SHRA SCT002 BKN006 OVC014 14/14 Q1025,YSRI,2015-06-15T10:00:00Z,-33.6,150.77,14.0,14.0,0,0,,0.75,30.265747,,,TRUE,,,,,,,-SHRA,SCT,200,BKN,600,OVC,1400,,,LIFR,,,,,,,,,,,,SPECI,21.0
YMER 151000Z AUTO 00000KT 6000 // SCT037 12/12 Q1026,YMER,2015-06-15T10:00:00Z,-36.92,149.9,12.0,12.0,0,0,,3.73,30.295275,,,TRUE,,,,,,,,SCT,3700,,,,,,,MVFR,,,,,,,,,,,,SPECI,2.0
DXXX 151000Z 23006KT 190V260 9999 SCT013 28/24 Q1016 NOSIG,DXXX,2015-06-15T10:00:00Z,6.17,1.25,28.0,24.0,230,6,,6.21,30.0,,,,,,TRUE,,,,,SCT,1300,,,,,,,VFR,,,,,,,,,,,,METAR,25.0
OMSJ 151000Z 31010KT 8000 NSC 37/25 Q0998,OMSJ,2015-06-15T10:00:00Z,25.32,55.52,37.0,25.0,310,10,,4.97,29.468504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,33.0
OMRK 151000Z 36011KT CAVOK 39/23 Q0998 A2949,OMRK,2015-06-15T10:00:00Z,25.62,55.92,39.0,23.0,360,11,,6.21,29.468504,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,31.0
OMFJ 151000Z 09010KT 060V130 8000 NSC 34/25 Q0999 A2951,OMFJ,2015-06-15T10:00:00Z,25.1,56.32,34.0,25.0,90,10,,4.97,29.498032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,28.0
OMDW 151000Z 32014KT 280V350 7000 NSC 38/25 Q0999 TEMPO 33015G25KT,OMDW,2015-06-15T10:00:00Z,24.9,55.17,38.0,25.0,320,14,,4.35,29.498032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,25.0
OMDB 151000Z 33014KT 8000 NSC 36/26 Q0998 NOSIG,OMDB,2015-06-15T10:00:00Z,25.25,55.37,36.0,26.0,330,14,,4.97,29.468504,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,METAR,5.0
OMAL 151000Z 32010KT 220V350 9999 FEW045TCU 44/18 Q0999 A2952 NOSIG,OMAL,2015-06-15T10:00:00Z,24.25,55.6,44.0,18.0,320,10,,6.21,29.498032,,,,,,TRUE,,,,,FEW,4500,,,,,,,VFR,,,,,,,,,,,,METAR,262.0
OMAD 151000Z 33015KT CAVOK 36/27 Q0998 A2948 NOSIG,OMAD,2015-06-15T10:00:00Z,24.42,54.47,36.0,27.0,330,15,,6.21,29.468504,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,3.0
OMAA 151000Z 31016KT 8000 NSC 38/27 Q0998 A2947 NOSIG,OMAA,2015-06-15T10:00:00Z,24.42,54.63,38.0,27.0,310,16,,4.97,29.468504,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,METAR,27.0
OKBK 151000Z 35013KT CAVOK 44/03 Q1001 NOSIG,OKBK,2015-06-15T10:00:00Z,29.22,47.97,44.0,3.0,350,13,,6.21,29.557087,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,55.0
OTHH 151000Z 09006KT CAVOK 36/20 Q0999 NOSIG,OTHH,2015-06-15T10:00:00Z,25.25,51.6,36.0,20.0,90,6,,6.21,29.498032,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,0.0
OTBD 151000Z 09009KT CAVOK 37/22 Q0999 NOSIG,OTBD,2015-06-15T10:00:00Z,25.25,51.57,37.0,22.0,90,9,,6.21,29.498032,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,10.0
OBBI 151000Z 35014KT 310V010 CAVOK 38/17 Q1000 NOSIG,OBBI,2015-06-15T10:00:00Z,26.27,50.63,38.0,17.0,350,14,,6.21,29.52756,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,2.0
LUKK 151000Z 20005KT 170V230 9999 FEW049 29/15 Q1010 R26/CLRD65 NOSIG,LUKK,2015-06-15T10:00:00Z,46.93,28.93,29.0,15.0,200,5,,6.21,29.822834,,,,,,TRUE,,,,,FEW,4900,,,,,,,VFR,,,,,,,,,,,,METAR,122.0
PKWA 151000Z AUTO 07009KT 10SM CLR 28/24 A2982 RMK AO2 T02760235,PKWA,2015-06-15T10:00:00Z,8.72,167.72,27.6,23.5,70,9,,10.0,29.819881,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,8.0
NCPY 151000Z AUTO 10011KT //// ////// 28/25 Q1007,NCPY,2015-06-15T10:00:00Z,-9.02,-158.07,28.0,25.0,100,11,,,29.734253,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,2.0
NCMH 151000Z AUTO NIL,NCMH,2015-06-15T10:00:00Z,-10.38,-161.0,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,0.0
NCAI 151000Z AUTO NIL,NCAI,2015-06-15T10:00:00Z,-18.82,-159.77,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,6.0
NCRG 151000Z 10010KT 9999 SCT012 BKN090 25/22 Q1015,NCRG,2015-06-15T10:00:00Z,-21.2,-159.82,25.0,22.0,100,10,,6.21,29.970472,,,,,,,,,,,SCT,1200,BKN,9000,,,,,VFR,,,,,,,,,,,,METAR,7.0
NTAA 151000Z 05005KT 010V100 9999 FEW023 26/19 Q1013 NOSIG,NTAA,2015-06-15T10:00:00Z,-17.55,-149.62,26.0,19.0,50,5,,6.21,29.911417,,,,,,TRUE,,,,,FEW,2300,,,,,,,VFR,,,,,,,,,,,,METAR,2.0
MYNN 151000Z 10004KT 9999 FEW016CB 26/23 A3006 RMK CB NW,MYNN,2015-06-15T10:00:00Z,25.03,-77.47,26.0,23.0,100,4,,6.21,30.059055,,,,,,,,,,,FEW,1600,,,,,,,VFR,,,,,,,,,,,,METAR,3.0
SBMO 151000Z 05002KT 6000 SCT008 SCT020 BKN070 22/22 Q1016,SBMO,2015-06-15T10:00:00Z,-9.52,-35.77,22.0,22.0,50,2,,3.73,30.0,,,,,,,,,,,SCT,800,SCT,2000,BKN,7000,,,MVFR,,,,,,,,,,,,METAR,115.0
FNHU 151000Z 09005KT CAVOK 20/05 Q1026,FNHU,2015-06-15T10:00:00Z,-12.82,15.77,20.0,5.0,90,5,,6.21,30.295275,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,1701.0
SBPK 151000Z 29006KT CAVOK 06/03 Q1015,SBPK,2015-06-15T10:00:00Z,-31.72,-52.33,6.0,3.0,290,6,,6.21,29.970472,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13.0
SBMA 151000Z 00000KT CAVOK 22/22 Q1013,SBMA,2015-06-15T10:00:00Z,-5.37,-49.13,22.0,22.0,0,0,,6.21,29.911417,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,102.0
OERK 151000Z 29003KT CAVOK 41/M02 Q1007 NOSIG,OERK,2015-06-15T10:00:00Z,24.95,46.72,41.0,-2.0,290,3,,6.21,29.734253,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,612.0
OEMA 151000Z 28010KT CAVOK 41/M11 Q1009 NOSIG,OEMA,2015-06-15T10:00:00Z,24.55,39.7,41.0,-11.0,280,10,,6.21,29.793306,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,631.0
OEJN 151000Z 32014KT 9999 FEW040 SCT100 36/18 Q1004 NOSIG,OEJN,2015-06-15T10:00:00Z,21.68,39.15,36.0,18.0,320,14,,6.21,29.64567,,,,,,TRUE,,,,,FEW,4000,SCT,10000,,,,,VFR,,,,,,,,,,,,METAR,15.0
OEDR 151000Z 01019KT CAVOK 42/05 Q0999 NOSIG,OEDR,2015-06-15T10:00:00Z,26.27,50.17,42.0,5.0,10,19,,6.21,29.498032,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,17.0
OEDF 151000Z 36018KT CAVOK 42/02 Q1000 NOSIG,OEDF,2015-06-15T10:00:00Z,26.47,49.8,42.0,2.0,360,18,,6.21,29.52756,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,22.0
